%CPU %MEM ARGS Mon Mar  7 13:32:32 CST 2016
72.3  6.2 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
72.6  6.2 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
74.8  6.2 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
78.5  6.2 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
79.1  6.2 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
83.1  6.2 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
85.0  6.2 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
74.5  6.2 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
75.5  6.2 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
79.2  6.2 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
83.0  6.3 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
84.5  6.3 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
85.7  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
87.7  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
89.8  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
90.4  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
79.6  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
79.6  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
79.8  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
79.8  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
80.0  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
80.1  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
80.1  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
81.3  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
82.7  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
74.3  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
74.4  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
75.2  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
76.2  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
76.2  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
76.2  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
76.6  6.4 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
78.0  6.6 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
79.2  6.6 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
79.5  6.6 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
71.6  6.6 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
71.6  6.6 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
71.6  6.6 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
72.0  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
72.0  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
72.8  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
73.4  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
74.1  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.1  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
75.5  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
70.0  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
72.0  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
74.0  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
76.9  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
78.9  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
80.9  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
82.9  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
84.9  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
79.6  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
81.4  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
82.8  6.9 ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
 0.0  0.0 mpiexec -n 4 --hostfile /home/zlu12/machines ./binary/ds_dist_test --graph ./datasets/wiki_wcc.txt --ncpus 2 --saveprefix wiki_1t_test_4m_100000q --num_tree 1 --num_query 100000 --input_file ./datasets/testcases/withreal/wiki_testcases.txt
